time,Rainfall,Max_Temp,Soil_Moisture,SPI
1998-08-23,62.816620140751134,32.405033,301.37890625,0.2163957826006446
1998-08-30,42.85205504260141,32.919865,302.2010803222656,0.7909703101370129
1998-09-06,48.46287852357121,31.974012,301.3548889160156,0.2166458556396053
1998-09-13,36.1647548954526,31.210476,300.57818603515625,-0.4786416963875529
1998-09-20,14.299530316959984,32.830406,301.8042297363281,-0.7372477798633459
1998-09-27,16.555238825833275,33.68762,302.07421875,-0.7960589281175912
1998-10-04,9.911334055537072,33.434444,301.3747863769531,-0.7229410870929427
1999-06-06,1.3839069406100868,39.120636,309.8307800292969,0.0
1999-06-13,51.25411201997177,37.536938,308.6578063964844,0.0
1999-06-20,7.683224175669199,35.64034,308.8847351074219,0.0
1999-06-27,77.35895102226387,33.84306,306.34698486328125,0.6863971460089806
1999-07-04,39.45537525448051,34.37646,306.364501953125,0.5145700352170491
1999-07-11,82.69789946269597,34.464558,306.40869140625,0.3388880730532108
1999-07-18,66.80848549575592,32.672585,304.332763671875,0.321121474662668
1999-07-25,71.22461533225584,31.457415,303.103515625,-0.0463301579196896
1999-08-01,96.81199583218154,31.132925,301.5835876464844,0.5060269077555077
1999-08-08,66.3089797478849,32.45517,303.0813903808594,0.3206128648029817
1999-08-15,83.25427475737503,30.931156,300.9491271972656,0.9420372128065928
1999-08-22,75.51025342000445,31.29408,300.986328125,1.1499779139459287
1999-08-29,60.39203782988726,32.16265,301.4623413085937,0.6666439770226691
1999-09-05,90.61815077050106,30.915033,300.1728515625,1.4535212091415626
1999-09-12,44.3845997818195,32.368706,300.99322509765625,0.5775999527157979
1999-09-19,46.32928038119291,30.816938,300.5146789550781,0.1951764650301898
1999-09-26,25.83101199994231,31.639252,300.62353515625,0.1181553349695146
1999-10-03,3.2611644193802,31.694286,300.4364318847656,-0.7367552624409007
2000-06-04,5.2055562132575215,37.17833,310.0244445800781,0.0
2000-06-11,84.4163438694103,33.188847,305.49688720703125,0.0
2000-06-18,37.74230798458966,34.700886,308.0857238769531,0.0
2000-06-25,70.59125376645014,33.172585,304.5342712402344,1.6377232642482602
2000-07-02,32.02184850877545,34.39388,305.7786560058594,1.17190416860819
2000-07-09,57.157645746548894,34.198368,305.5464172363281,0.2088858744316339
2000-07-16,96.09680268494752,32.058025,302.5157775878906,0.1981563653282055
2000-07-23,59.57077084865122,31.554014,301.84649658203125,-0.2509564949209642
2000-07-30,64.89797998361126,31.106735,301.86187744140625,-0.0076986790401299
2000-08-06,33.114643198594344,33.3885,302.56646728515625,-0.3664142388651563
2000-08-13,31.965470444220696,33.381634,302.8782653808594,-0.998207392756765
2000-08-20,74.64952946840411,31.110409,301.7984924316406,-0.8447157567994474
2000-08-27,9.821202857705364,33.907413,303.3007507324219,-1.887801952120045
2000-09-03,167.84864783202752,30.764557,300.3979797363281,0.9172666640836012
2000-09-10,92.7947964503763,29.959932,299.8338928222656,1.71513726153246
2000-09-17,45.503727956708985,32.33755,300.3357238769531,1.167942182080281
